question_id,concept_ids
8673,[11]
8674,[12]
8675,[16]
8676,[16]
8677,[16]
8678,[18]
8679,[24]
8680,"[26, 24]"
8681,[30]
8682,[31]
8683,[31]
8684,"[34, 65]"
8685,"[34, 65]"
8686,"[34, 65]"
8687,"[70, 86]"
8688,[81]
8689,[81]
8690,[81]
8691,[81]
8692,[81]
8693,[81]
8694,[81]
8695,[81]
8696,[83]
8697,[83]
8698,[84]
8699,[86]
8700,[86]
8701,[86]
8702,[86]
8703,[89]
8704,"[91, 89]"
8705,"[91, 89]"
8706,"[91, 89]"
8707,[91]
8708,[96]
8709,[96]
8710,[96]
8711,[96]
8712,[96]
8713,[100]
8714,[100]
8715,[100]
8716,[100]
8717,[115]
8718,[115]
8719,[117]
8720,[118]
8721,[118]
8722,[118]
8723,"[118, 59]"
8724,[120]
8725,[2]
8726,[32]
8727,[32]
8728,[32]
8729,[32]
8730,[32]
8731,[34]
8732,[35]
8733,[36]
8734,[36]
8735,[36]
8736,[41]
8737,[46]
8738,[47]
8739,[47]
8740,[49]
8741,[49]
8742,[49]
8743,[52]
8744,[52]
8745,[52]
8746,[52]
8747,[52]
8748,[52]
8749,[52]
8750,[52]
8751,[52]
8752,[52]
8753,[52]
8754,[52]
8755,[52]
8756,[52]
8757,[52]
8758,[52]
8759,[52]
8760,[52]
8761,[52]
8762,[52]
8763,[52]
8764,[53]
8765,[53]
8766,[53]
8767,[53]
8768,[53]
8769,[53]
8770,[55]
8771,[59]
8772,[76]
8773,[76]
8774,"[0, 11]"
8775,[0]
8776,"[0, 11]"
8777,[0]
8778,"[88, 107, 21]"
8779,"[102, 21]"
8780,"[102, 21]"
8781,"[79, 90]"
8782,"[79, 90]"
8783,"[79, 90]"
8784,"[79, 90]"
8785,"[79, 90]"
8786,"[79, 90]"
8787,[108]
8788,[108]
8789,[108]
8790,[108]
8791,"[11, 116]"
8792,"[10, 116]"
8793,"[11, 116]"
8794,"[116, 8]"
8795,"[116, 8]"
8796,"[18, 1]"
8797,[6]
8798,"[6, 102]"
8799,[12]
8800,[16]
8801,[16]
8802,[18]
8803,[18]
8804,[18]
8805,[24]
8806,[28]
8807,[29]
8808,[65]
8809,"[70, 86]"
8810,[81]
8811,[83]
8812,[83]
8813,[84]
8814,[86]
8815,[86]
8816,[86]
8817,[86]
8818,[87]
8819,[87]
8820,[87]
8821,[87]
8822,[87]
8823,[87]
8824,[87]
8825,[87]
8826,[87]
8827,"[91, 89]"
8828,[89]
8829,"[91, 89]"
8830,"[91, 89]"
8831,[91]
8832,[96]
8833,[100]
8834,[100]
8835,[100]
8836,[100]
8837,[100]
8838,[102]
8839,[105]
8840,[106]
8841,[106]
8842,[106]
8843,[106]
8844,[106]
8845,[107]
8846,[107]
8847,[107]
8848,[107]
8849,[107]
8850,[114]
8851,[115]
8852,[117]
8853,[118]
8854,"[118, 59]"
8855,[119]
8856,[120]
8857,[120]
8858,[120]
8859,[32]
8860,[33]
8861,[43]
8862,[47]
8863,[48]
8864,[49]
8865,[49]
8866,[49]
8867,[51]
8868,[52]
8869,[52]
8870,[52]
8871,[52]
8872,[59]
8873,[59]
8874,[61]
8875,[61]
8876,[61]
8877,[61]
8878,[61]
8879,[61]
8880,[76]
8881,[0]
8882,[0]
8883,[0]
8884,"[88, 77, 106, 21]"
8885,"[102, 21]"
8886,"[102, 21]"
8887,"[79, 90]"
8888,[108]
8889,[108]
8890,"[116, 8]"
8891,"[116, 8]"
8892,"[11, 116]"
8893,"[11, 116]"
8894,"[116, 8]"
8895,"[18, 1]"
8896,[6]
8897,[11]
8898,[12]
8899,[16]
8900,[16]
8901,[16]
8902,[16]
8903,[18]
8904,[18]
8905,[18]
8906,[18]
8907,[18]
8908,[18]
8909,[18]
8910,[18]
8911,[18]
8912,"[26, 24]"
8913,[24]
8914,[28]
8915,[29]
8916,[31]
8917,"[34, 65]"
8918,[81]
8919,[81]
8920,[81]
8921,[83]
8922,[83]
8923,[86]
8924,[86]
8925,[87]
8926,[87]
8927,[87]
8928,[87]
8929,[87]
8930,[87]
8931,[89]
8932,[89]
8933,"[91, 89]"
8934,"[91, 89]"
8935,"[91, 89]"
8936,"[91, 89]"
8937,[91]
8938,[100]
8939,[100]
8940,[100]
8941,[102]
8942,[102]
8943,[102]
8944,"[118, 103]"
8945,"[118, 103]"
8946,"[118, 103]"
8947,"[118, 103]"
8948,[106]
8949,[106]
8950,[106]
8951,[106]
8952,[106]
8953,[106]
8954,[107]
8955,[107]
8956,[114]
8957,[117]
8958,[118]
8959,[119]
8960,[120]
8961,[32]
8962,[32]
8963,[40]
8964,[40]
8965,[40]
8966,[44]
8967,[45]
8968,[45]
8969,[45]
8970,[49]
8971,[49]
8972,[52]
8973,[52]
8974,[52]
8975,[52]
8976,[52]
8977,[52]
8978,[52]
8979,[53]
8980,[53]
8981,[53]
8982,[53]
8983,[53]
8984,[55]
8985,"[77, 102, 21]"
8986,"[102, 21]"
8987,"[102, 21]"
8988,[82]
8989,"[79, 90]"
8990,"[79, 90]"
8991,[108]
8992,"[116, 8]"
8993,"[11, 116]"
8994,"[11, 116]"
8995,"[11, 116]"
8996,"[11, 116]"
8997,"[116, 9]"
8998,"[1, 9]"
8999,"[1, 9]"
9000,"[95, 1]"
9001,"[95, 1]"
9002,"[95, 1]"
9003,"[95, 1]"
9004,"[6, 102]"
9005,[9]
9006,[12]
9007,[18]
9008,"[26, 24]"
9009,"[26, 24]"
9010,[28]
9011,[29]
9012,[29]
9013,[81]
9014,[81]
9015,[81]
9016,[83]
9017,[86]
9018,[86]
9019,[89]
9020,"[91, 89]"
9021,"[91, 89]"
9022,[91]
9023,[96]
9024,[96]
9025,[96]
9026,[96]
9027,[96]
9028,[96]
9029,[100]
9030,[100]
9031,[100]
9032,[100]
9033,[100]
9034,[100]
9035,[100]
9036,[100]
9037,[100]
9038,"[118, 103]"
9039,"[118, 103]"
9040,"[118, 103]"
9041,[105]
9042,[105]
9043,[117]
9044,[118]
9045,[118]
9046,"[118, 59]"
9047,[118]
9048,[119]
9049,[119]
9050,[119]
9051,[120]
9052,[7]
9053,[7]
9054,[32]
9055,[32]
9056,[34]
9057,[34]
9058,[34]
9059,[35]
9060,[36]
9061,[36]
9062,[36]
9063,[42]
9064,[43]
9065,[43]
9066,[43]
9067,[43]
9068,[43]
9069,[43]
9070,[43]
9071,[46]
9072,[47]
9073,[47]
9074,[49]
9075,[49]
9076,[49]
9077,[50]
9078,[52]
9079,[52]
9080,[52]
9081,[52]
9082,[52]
9083,[52]
9084,[52]
9085,[52]
9086,[52]
9087,[52]
9088,[53]
9089,[55]
9090,[59]
9091,[76]
9092,[76]
9093,[76]
9094,[76]
9095,[76]
9096,[76]
9097,"[0, 11]"
9098,"[0, 9]"
9099,"[77, 102, 21]"
9100,"[88, 77, 106, 21]"
9101,"[88, 77, 106, 21]"
9102,"[88, 77, 106, 21]"
9103,"[102, 21]"
9104,"[102, 21]"
9105,[82]
9106,"[79, 90]"
9107,"[79, 90]"
9108,[108]
9109,"[116, 9]"
9110,"[10, 116]"
9111,"[116, 8]"
9112,"[1, 9]"
9113,"[95, 1]"
9114,"[95, 1]"
9115,"[95, 1]"
9116,"[95, 1]"
9117,"[18, 1]"
9118,"[18, 1]"
9119,[6]
9120,[12]
9121,[16]
9122,[16]
9123,[16]
9124,[18]
9125,[18]
9126,[26]
9127,[29]
9128,[31]
9129,[31]
9130,[81]
9131,[83]
9132,[83]
9133,[83]
9134,[84]
9135,[84]
9136,[86]
9137,[86]
9138,[86]
9139,[86]
9140,[86]
9141,[87]
9142,[89]
9143,[89]
9144,[96]
9145,[96]
9146,[96]
9147,[96]
9148,[96]
9149,[100]
9150,[100]
9151,[100]
9152,[100]
9153,[100]
9154,[102]
9155,"[118, 103]"
9156,[106]
9157,[106]
9158,[106]
9159,[106]
9160,[115]
9161,[117]
9162,[120]
9163,[120]
9164,[120]
9165,[32]
9166,[32]
9167,[32]
9168,[32]
9169,[34]
9170,[35]
9171,[35]
9172,[35]
9173,[36]
9174,[36]
9175,[40]
9176,[41]
9177,[42]
9178,[43]
9179,[43]
9180,[43]
9181,[43]
9182,[43]
9183,[43]
9184,[43]
9185,[43]
9186,[46]
9187,[47]
9188,[48]
9189,[48]
9190,[52]
9191,[52]
9192,[52]
9193,[52]
9194,[52]
9195,[52]
9196,[52]
9197,[52]
9198,[52]
9199,[52]
9200,[52]
9201,[52]
9202,[52]
9203,[52]
9204,[52]
9205,[52]
9206,[52]
9207,[52]
9208,[52]
9209,[52]
9210,[52]
9211,[52]
9212,[52]
9213,[52]
9214,[52]
9215,[52]
9216,[52]
9217,[52]
9218,[52]
9219,[53]
9220,[53]
9221,[53]
9222,[53]
9223,[53]
9224,[53]
9225,[61]
9226,[61]
9227,[61]
9228,[76]
9229,"[77, 102, 21]"
9230,"[88, 77, 106, 21]"
9231,"[88, 77, 106, 21]"
9232,"[88, 77, 106, 21]"
9233,"[102, 21]"
9234,"[79, 90]"
9235,"[79, 90]"
9236,"[79, 90]"
9237,"[79, 90]"
9238,"[10, 116]"
9239,"[11, 116]"
9240,"[95, 1]"
9241,"[98, 1]"
9242,[6]
9243,[6]
9244,[6]
9245,[6]
9246,[6]
9247,[9]
9248,[11]
9249,[12]
9250,[16]
9251,[16]
9252,[16]
9253,[16]
9254,[18]
9255,"[26, 24]"
9256,[28]
9257,[29]
9258,[31]
9259,[31]
9260,[31]
9261,"[34, 65]"
9262,[81]
9263,[83]
9264,[83]
9265,[83]
9266,[84]
9267,[86]
9268,[86]
9269,[86]
9270,[86]
9271,[86]
9272,[86]
9273,[86]
9274,[87]
9275,[87]
9276,[89]
9277,[89]
9278,[89]
9279,[89]
9280,[89]
9281,"[91, 89]"
9282,"[91, 89]"
9283,[96]
9284,[96]
9285,[96]
9286,[100]
9287,[100]
9288,[100]
9289,[100]
9290,[100]
9291,[106]
9292,[107]
9293,[115]
9294,[117]
9295,[118]
9296,[118]
9297,[118]
9298,[118]
9299,[118]
9300,"[118, 59]"
9301,[119]
9302,[119]
9303,[120]
9304,[120]
9305,[32]
9306,[32]
9307,[32]
9308,[32]
9309,[34]
9310,[35]
9311,[36]
9312,[36]
9313,[36]
9314,[36]
9315,[36]
9316,[36]
9317,[42]
9318,[43]
9319,[43]
9320,[43]
9321,[43]
9322,[43]
9323,[43]
9324,[43]
9325,[43]
9326,[43]
9327,[43]
9328,[43]
9329,[43]
9330,[43]
9331,[43]
9332,[43]
9333,[46]
9334,[48]
9335,[49]
9336,[49]
9337,[49]
9338,[49]
9339,[49]
9340,[49]
9341,[49]
9342,[50]
9343,[52]
9344,[52]
9345,[52]
9346,[52]
9347,[52]
9348,[52]
9349,[58]
9350,[58]
9351,[59]
9352,[59]
9353,[76]
9354,[76]
9355,"[79, 90]"
9356,"[79, 90]"
9357,[108]
9358,"[10, 116]"
9359,"[10, 116]"
9360,"[10, 116]"
9361,"[10, 116]"
9362,"[18, 1]"
9363,"[6, 102]"
9364,[8]
9365,[8]
9366,[9]
9367,[9]
9368,[11]
9369,[12]
9370,[16]
9371,[18]
9372,[24]
9373,"[26, 24]"
9374,[26]
9375,"[28, 86]"
9376,[29]
9377,[29]
9378,[31]
9379,[65]
9380,[81]
9381,[81]
9382,[83]
9383,[83]
9384,[84]
9385,[86]
9386,[86]
9387,[87]
9388,[87]
9389,[87]
9390,[89]
9391,[89]
9392,"[91, 89]"
9393,"[91, 89]"
9394,"[91, 89]"
9395,"[91, 89]"
9396,[91]
9397,[96]
9398,[96]
9399,[96]
9400,[96]
9401,[96]
9402,[100]
9403,[100]
9404,"[118, 103]"
9405,"[118, 103]"
9406,[106]
9407,[106]
9408,[106]
9409,[106]
9410,[115]
9411,[118]
9412,[118]
9413,[118]
9414,"[118, 59]"
9415,"[118, 59]"
9416,"[118, 59]"
9417,"[118, 59]"
9418,"[118, 59]"
9419,"[118, 59]"
9420,"[118, 59]"
9421,"[118, 59]"
9422,[32]
9423,[32]
9424,[32]
9425,[32]
9426,[33]
9427,[34]
9428,[35]
9429,[47]
9430,[48]
9431,[50]
9432,[52]
9433,[52]
9434,[52]
9435,[52]
9436,[52]
9437,[52]
9438,[52]
9439,[52]
9440,[52]
9441,[52]
9442,[52]
9443,[76]
9444,[76]
9445,"[0, 11]"
9446,[0]
9447,[0]
9448,"[0, 11]"
9449,"[0, 11]"
9450,[0]
9451,[0]
9452,"[102, 21]"
9453,"[102, 21]"
9454,"[102, 21]"
9455,[82]
9456,[82]
9457,"[79, 90]"
9458,"[79, 90]"
9459,"[79, 90]"
9460,"[79, 90]"
9461,"[79, 90]"
9462,[108]
9463,[108]
9464,[108]
9465,[108]
9466,"[10, 116]"
9467,"[10, 116]"
9468,"[10, 116]"
9469,"[95, 1]"
9470,"[95, 1]"
9471,"[95, 1]"
9472,"[95, 1]"
9473,"[95, 1]"
9474,[11]
9475,[12]
9476,[16]
9477,[16]
9478,[16]
9479,[16]
9480,[18]
9481,[18]
9482,[18]
9483,[18]
9484,"[26, 24]"
9485,[24]
9486,[24]
9487,[28]
9488,[29]
9489,[31]
9490,[31]
9491,"[34, 65]"
9492,[81]
9493,[83]
9494,[83]
9495,[86]
9496,[86]
9497,[86]
9498,[86]
9499,[86]
9500,[86]
9501,[86]
9502,[87]
9503,[87]
9504,[87]
9505,[87]
9506,[89]
9507,[89]
9508,[89]
9509,[89]
9510,[91]
9511,[100]
9512,[102]
9513,[102]
9514,[102]
9515,"[118, 103]"
9516,"[118, 103]"
9517,[105]
9518,[106]
9519,[106]
9520,[106]
9521,[106]
9522,[106]
9523,[106]
9524,[107]
9525,[107]
9526,[107]
9527,[107]
9528,[107]
9529,[107]
9530,[107]
9531,[107]
9532,[107]
9533,[107]
9534,[114]
9535,[114]
9536,[117]
9537,"[118, 59]"
9538,[119]
9539,[5]
9540,[32]
9541,[33]
9542,[36]
9543,[40]
9544,[41]
9545,[42]
9546,[43]
9547,[44]
9548,[44]
9549,[46]
9550,[46]
9551,[47]
9552,[47]
9553,[48]
9554,[48]
9555,[52]
9556,[52]
9557,[52]
9558,[52]
9559,[52]
9560,[52]
9561,[52]
9562,[52]
9563,[52]
9564,[52]
9565,[52]
9566,[53]
9567,[53]
9568,[53]
9569,[53]
9570,[53]
9571,[53]
9572,[53]
9573,[53]
9574,[53]
9575,[53]
9576,[53]
9577,[53]
9578,[55]
9579,[59]
9580,[76]
9581,"[88, 77, 106, 21]"
9582,"[88, 77, 106, 21]"
9583,"[88, 77, 21]"
9584,"[88, 107, 21]"
9585,[82]
9586,[82]
9587,[82]
9588,"[79, 90]"
9589,"[79, 90]"
9590,"[79, 90]"
9591,"[79, 90]"
9592,"[79, 90]"
9593,"[79, 90]"
9594,"[79, 90]"
9595,"[79, 90]"
9596,"[79, 90]"
9597,"[79, 90]"
9598,"[79, 90]"
9599,"[79, 90]"
9600,"[11, 116]"
9601,"[116, 9]"
9602,"[95, 1]"
9603,"[95, 1]"
9604,"[6, 102]"
9605,[8]
9606,[8]
9607,[9]
9608,[9]
9609,[11]
9610,[12]
9611,[18]
9612,[18]
9613,[24]
9614,[24]
9615,[29]
9616,[29]
9617,[31]
9618,[31]
9619,[65]
9620,"[34, 65]"
9621,"[34, 65]"
9622,[81]
9623,[81]
9624,[81]
9625,[81]
9626,[81]
9627,[83]
9628,[83]
9629,[83]
9630,[83]
9631,[83]
9632,[86]
9633,[86]
9634,[86]
9635,[86]
9636,[86]
9637,[86]
9638,[86]
9639,[87]
9640,[89]
9641,[89]
9642,"[91, 89]"
9643,"[91, 89]"
9644,[91]
9645,[96]
9646,[96]
9647,[96]
9648,[100]
9649,[100]
9650,[100]
9651,[100]
9652,[100]
9653,[100]
9654,[100]
9655,[102]
9656,[102]
9657,"[118, 103]"
9658,"[118, 103]"
9659,"[118, 103]"
9660,"[118, 103]"
9661,"[118, 103]"
9662,"[118, 103]"
9663,"[118, 103]"
9664,"[118, 103]"
9665,"[118, 103]"
9666,"[118, 103]"
9667,[106]
9668,[106]
9669,[107]
9670,[117]
9671,"[118, 59]"
9672,[119]
9673,[120]
9674,[5]
9675,[32]
9676,[32]
9677,[33]
9678,[33]
9679,[36]
9680,[36]
9681,[40]
9682,[40]
9683,[40]
9684,[42]
9685,[45]
9686,[46]
9687,[48]
9688,[48]
9689,[52]
9690,[52]
9691,[52]
9692,[52]
9693,[52]
9694,[52]
9695,[52]
9696,[52]
9697,[52]
9698,[52]
9699,[52]
9700,[52]
9701,[52]
9702,[52]
9703,[52]
9704,[52]
9705,[53]
9706,[53]
9707,[53]
9708,[58]
9709,[59]
9710,[61]
9711,[61]
9712,[61]
9713,[76]
9714,[76]
9715,[76]
9716,[76]
9717,[76]
9718,[76]
9719,[76]
9720,[0]
9721,"[102, 21]"
9722,[82]
9723,[108]
9724,[108]
9725,[108]
9726,"[116, 8]"
9727,"[11, 116]"
9728,"[116, 9]"
9729,"[116, 8]"
9730,"[18, 1]"
9731,[6]
9732,[6]
9733,[9]
9734,[12]
9735,[18]
9736,[18]
9737,"[26, 24]"
9738,[29]
9739,[29]
9740,"[34, 65]"
9741,[83]
9742,[84]
9743,[86]
9744,[86]
9745,[86]
9746,[86]
9747,[87]
9748,[87]
9749,[87]
9750,[87]
9751,[87]
9752,[87]
9753,[89]
9754,[89]
9755,[91]
9756,[96]
9757,[96]
9758,[100]
9759,[105]
9760,[106]
9761,[106]
9762,[106]
9763,[107]
9764,[107]
9765,[107]
9766,[107]
9767,[107]
9768,[107]
9769,[107]
9770,[107]
9771,[117]
9772,[118]
9773,[118]
9774,[118]
9775,[119]
9776,[120]
9777,[5]
9778,[32]
9779,[32]
9780,[47]
9781,[48]
9782,[50]
9783,[52]
9784,[52]
9785,[52]
9786,[76]
9787,[76]
9788,[76]
9789,"[102, 21]"
9790,"[79, 90]"
9791,"[116, 9]"
9792,"[116, 9]"
9793,"[116, 8]"
9794,"[1, 9]"
9795,[6]
9796,[6]
9797,[9]
9798,[11]
9799,[12]
9800,[18]
9801,[18]
9802,[18]
9803,"[26, 24]"
9804,"[34, 65]"
9805,[65]
9806,[81]
9807,[81]
9808,[81]
9809,[81]
9810,[81]
9811,[83]
9812,[84]
9813,[84]
9814,[84]
9815,[86]
9816,[86]
9817,[86]
9818,[87]
9819,[87]
9820,"[91, 89]"
9821,[91]
9822,[96]
9823,[96]
9824,[96]
9825,[96]
9826,[100]
9827,[100]
9828,"[118, 103]"
9829,"[118, 103]"
9830,"[118, 103]"
9831,[107]
9832,[118]
9833,"[118, 59]"
9834,[119]
9835,[120]
9836,[120]
9837,[32]
9838,[34]
9839,[35]
9840,[36]
9841,[43]
9842,[43]
9843,[43]
9844,[43]
9845,[43]
9846,[43]
9847,[43]
9848,[44]
9849,[45]
9850,[46]
9851,[46]
9852,[46]
9853,[47]
9854,[52]
9855,[52]
9856,[52]
9857,[52]
9858,[52]
9859,[52]
9860,[59]
9861,[76]
9862,[76]
9863,"[0, 11]"
9864,[0]
9865,"[88, 77, 106, 21]"
9866,"[88, 77, 21]"
9867,"[102, 21]"
9868,[82]
9869,"[79, 90]"
9870,"[79, 90]"
9871,"[79, 90]"
9872,"[79, 90]"
9873,"[79, 90]"
9874,"[79, 90]"
9875,"[79, 90]"
9876,"[79, 90]"
9877,"[79, 90]"
9878,"[79, 90]"
9879,"[79, 90]"
9880,"[79, 90]"
9881,"[79, 90]"
9882,"[79, 90]"
9883,[108]
9884,"[116, 9]"
9885,"[116, 9]"
9886,"[10, 116]"
9887,"[116, 8]"
9888,"[116, 8]"
9889,"[11, 116]"
9890,"[95, 1]"
9891,"[95, 1]"
9892,"[95, 1]"
9893,"[95, 1]"
9894,"[6, 102]"
9895,[9]
9896,[9]
9897,[12]
9898,[16]
9899,[16]
9900,[18]
9901,[18]
9902,[24]
9903,[24]
9904,"[26, 24]"
9905,[28]
9906,[29]
9907,[29]
9908,[29]
9909,[30]
9910,[81]
9911,[81]
9912,[83]
9913,[83]
9914,[84]
9915,[86]
9916,[86]
9917,[87]
9918,[87]
9919,[87]
9920,[89]
9921,[89]
9922,[91]
9923,[100]
9924,[100]
9925,[100]
9926,[102]
9927,[102]
9928,"[118, 103]"
9929,"[118, 103]"
9930,"[118, 103]"
9931,"[118, 103]"
9932,"[118, 103]"
9933,"[118, 103]"
9934,[105]
9935,[106]
9936,[106]
9937,[106]
9938,[106]
9939,[106]
9940,[106]
9941,[107]
9942,[107]
9943,[117]
9944,[117]
9945,[118]
9946,[119]
9947,[120]
9948,[32]
9949,[32]
9950,[35]
9951,[42]
9952,[43]
9953,[45]
9954,[45]
9955,[46]
9956,[47]
9957,[52]
9958,[52]
9959,[52]
9960,[59]
9961,[67]
9962,[76]
9963,[76]
9964,[76]
9965,"[0, 11]"
9966,[0]
9967,"[102, 21]"
9968,"[102, 21]"
9969,[82]
9970,[82]
9971,"[79, 90]"
9972,"[79, 90]"
9973,"[79, 90]"
9974,[108]
9975,[108]
9976,"[11, 116]"
9977,"[116, 8]"
9978,"[116, 8]"
9979,"[11, 116]"
9980,[8]
9981,[8]
9982,[11]
9983,[16]
9984,[18]
9985,"[26, 24]"
9986,[26]
9987,[28]
9988,"[34, 65]"
9989,"[34, 65]"
9990,"[34, 65]"
9991,[81]
9992,[81]
9993,[81]
9994,[81]
9995,[81]
9996,[83]
9997,[83]
9998,[83]
9999,[83]
10000,[83]
10001,[83]
10002,[84]
10003,[86]
10004,[86]
10005,[87]
10006,[87]
10007,[87]
10008,[87]
10009,[89]
10010,"[91, 89]"
10011,"[91, 89]"
10012,"[91, 89]"
10013,"[91, 89]"
10014,[91]
10015,[96]
10016,[102]
10017,"[118, 103]"
10018,[105]
10019,[106]
10020,[106]
10021,[106]
10022,[106]
10023,[106]
10024,[106]
10025,[106]
10026,[106]
10027,[106]
10028,[106]
10029,[106]
10030,[107]
10031,[107]
10032,[110]
10033,[115]
10034,[117]
10035,[117]
10036,[118]
10037,[118]
10038,[118]
10039,[118]
10040,"[118, 59]"
10041,[119]
10042,[120]
10043,[32]
10044,[32]
10045,[35]
10046,[36]
10047,[36]
10048,[42]
10049,[43]
10050,[43]
10051,[43]
10052,[43]
10053,[43]
10054,[43]
10055,[43]
10056,[45]
10057,[45]
10058,[45]
10059,[46]
10060,[52]
10061,[52]
10062,[52]
10063,[52]
10064,[52]
10065,[52]
10066,[52]
10067,[52]
10068,[52]
10069,[52]
10070,[52]
10071,[52]
10072,[52]
10073,[53]
10074,[53]
10075,[55]
10076,[76]
10077,[76]
10078,[76]
10079,[76]
10080,[76]
10081,[76]
10082,[76]
10083,[76]
10084,[76]
10085,"[0, 11]"
10086,[0]
10087,"[77, 102, 21]"
10088,"[88, 77, 106, 21]"
10089,"[102, 21]"
10090,"[102, 21]"
10091,[82]
10092,"[79, 90]"
10093,"[79, 90]"
10094,[108]
10095,[108]
10096,[108]
10097,"[116, 9]"
10098,"[1, 9]"
10099,"[95, 1]"
10100,[9]
10101,[11]
10102,[18]
10103,[29]
10104,[56]
10105,[65]
10106,"[34, 65]"
10107,"[34, 65]"
10108,[81]
10109,[81]
10110,[81]
10111,[83]
10112,[83]
10113,[84]
10114,[86]
10115,[86]
10116,[86]
10117,[87]
10118,[87]
10119,[87]
10120,[91]
10121,[100]
10122,[106]
10123,[106]
10124,[106]
10125,[110]
10126,[115]
10127,[118]
10128,"[118, 59]"
10129,[119]
10130,[120]
10131,[120]
10132,[32]
10133,[32]
10134,[41]
10135,[42]
10136,[42]
10137,[44]
10138,[44]
10139,[47]
10140,[48]
10141,[48]
10142,[50]
10143,[50]
10144,[50]
10145,[52]
10146,[52]
10147,[52]
10148,[52]
10149,[52]
10150,[53]
10151,[53]
10152,[76]
10153,[0]
10154,"[0, 11]"
10155,[0]
10156,[0]
10157,"[0, 11]"
10158,[0]
10159,"[77, 102, 21]"
10160,"[77, 102, 21]"
10161,"[88, 77, 106, 21]"
10162,"[102, 21]"
10163,[82]
10164,[82]
10165,[82]
10166,[82]
10167,[108]
10168,"[116, 9]"
10169,"[116, 8]"
10170,"[11, 116]"
10171,"[95, 1]"
10172,"[95, 1]"
10173,"[95, 1]"
10174,"[95, 1]"
10175,"[95, 1]"
10176,"[95, 1]"
10177,"[1, 9]"
10178,[6]
10179,[8]
10180,[8]
10181,[8]
10182,[9]
10183,[9]
10184,[9]
10185,[9]
10186,[11]
10187,[11]
10188,[11]
10189,[11]
10190,[11]
10191,[12]
10192,[16]
10193,[18]
10194,[18]
10195,[18]
10196,[18]
10197,[24]
10198,[24]
10199,[26]
10200,[28]
10201,[29]
10202,[31]
10203,[31]
10204,[31]
10205,"[34, 65]"
10206,"[34, 65]"
10207,"[34, 65]"
10208,[81]
10209,[81]
10210,[81]
10211,[83]
10212,[83]
10213,[83]
10214,[83]
10215,[83]
10216,[83]
10217,[83]
10218,[83]
10219,[83]
10220,[86]
10221,[86]
10222,[86]
10223,[86]
10224,[86]
10225,[87]
10226,[87]
10227,[87]
10228,[87]
10229,[87]
10230,[87]
10231,[89]
10232,[89]
10233,[89]
10234,[89]
10235,[89]
10236,[89]
10237,[89]
10238,[91]
10239,[91]
10240,[91]
10241,[91]
10242,[91]
10243,[91]
10244,[91]
10245,[91]
10246,[91]
10247,[91]
10248,[91]
10249,[92]
10250,[92]
10251,[96]
10252,[100]
10253,[102]
10254,"[118, 103]"
10255,"[118, 103]"
10256,"[118, 103]"
10257,[106]
10258,[106]
10259,[107]
10260,[107]
10261,[107]
10262,[107]
10263,[107]
10264,[107]
10265,[107]
10266,[107]
10267,[107]
10268,[107]
10269,[107]
10270,[107]
10271,[107]
10272,[117]
10273,[117]
10274,[117]
10275,[118]
10276,[120]
10277,[120]
10278,[120]
10279,[5]
10280,[7]
10281,[32]
10282,[33]
10283,[33]
10284,[36]
10285,[36]
10286,[37]
10287,[37]
10288,[38]
10289,[42]
10290,[43]
10291,[43]
10292,[43]
10293,[43]
10294,[43]
10295,[43]
10296,[43]
10297,[43]
10298,[43]
10299,[43]
10300,[43]
10301,[43]
10302,[43]
10303,[43]
10304,[43]
10305,[43]
10306,[43]
10307,[43]
10308,[43]
10309,[43]
10310,[43]
10311,[43]
10312,[43]
10313,[43]
10314,[43]
10315,[43]
10316,[43]
10317,[43]
10318,[43]
10319,[47]
10320,[47]
10321,[47]
10322,[48]
10323,[48]
10324,[48]
10325,[50]
10326,[52]
10327,[52]
10328,[52]
10329,[52]
10330,[52]
10331,[52]
10332,[52]
10333,[52]
10334,[52]
10335,[52]
10336,[52]
10337,[52]
10338,[52]
10339,[52]
10340,[52]
10341,[52]
10342,[53]
10343,[53]
10344,[53]
10345,[53]
10346,[53]
10347,[53]
10348,[53]
10349,[53]
10350,[55]
10351,[55]
10352,[55]
10353,[58]
10354,[58]
10355,[58]
10356,[76]
10357,[76]
10358,[76]
10359,[76]
10360,"[102, 21]"
10361,[82]
10362,"[116, 8]"
10363,"[11, 116]"
10364,"[10, 116]"
10365,"[11, 116]"
10366,"[10, 116]"
10367,"[95, 1]"
10368,"[18, 1]"
10369,[6]
10370,[6]
10371,[6]
10372,[9]
10373,[9]
10374,[9]
10375,[9]
10376,[11]
10377,[12]
10378,"[34, 65]"
10379,[81]
10380,[83]
10381,[83]
10382,[84]
10383,[86]
10384,[86]
10385,[87]
10386,[89]
10387,"[91, 89]"
10388,[92]
10389,[118]
10390,[120]
10391,[120]
10392,[33]
10393,[36]
10394,[42]
10395,[42]
10396,[43]
10397,[43]
10398,[43]
10399,[43]
10400,[43]
10401,[43]
10402,[43]
10403,[43]
10404,[45]
10405,[45]
10406,[46]
10407,[48]
10408,[48]
10409,[49]
10410,[49]
10411,[49]
10412,[51]
10413,[52]
10414,[52]
10415,[52]
10416,[52]
10417,[52]
10418,[52]
10419,[52]
10420,[53]
10421,[53]
10422,[53]
10423,[53]
10424,[53]
10425,[53]
